task_id,file_path,sha256_before,sha256_after,size_before,size_after,mtime_changed
"M7_LINE_ENDINGS","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M8_DISTRACTOR_FILES",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M8_DISTRACTOR_FILES","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M8_DISTRACTOR_FILES","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M8_DISTRACTOR_FILES","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M8_DISTRACTOR_FILES","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M8_DISTRACTOR_FILES","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false
"M8_DISTRACTOR_FILES","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M8_DISTRACTOR_FILES","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M8_DISTRACTOR_FILES","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M8_DISTRACTOR_FILES","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M8_DISTRACTOR_FILES","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M8_DISTRACTOR_FILES","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M8_DISTRACTOR_FILES","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false
"M8_DISTRACTOR_FILES","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M8_DISTRACTOR_FILES","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238",1263,1263,false
"M8_DISTRACTOR_FILES","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M8_DISTRACTOR_FILES","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M9_DISAMBIGUATION",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M9_DISAMBIGUATION","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M9_DISAMBIGUATION","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M9_DISAMBIGUATION","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M9_DISAMBIGUATION","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M9_DISAMBIGUATION","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false
"M9_DISAMBIGUATION","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M9_DISAMBIGUATION","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M9_DISAMBIGUATION","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M9_DISAMBIGUATION","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M9_DISAMBIGUATION","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M9_DISAMBIGUATION","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M9_DISAMBIGUATION","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false
"M9_DISAMBIGUATION","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M9_DISAMBIGUATION","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238",1263,1263,false
"M9_DISAMBIGUATION","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M9_DISAMBIGUATION","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M10_RETRY_RECOVERY",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M10_RETRY_RECOVERY","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M10_RETRY_RECOVERY","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M10_RETRY_RECOVERY","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M10_RETRY_RECOVERY","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M10_RETRY_RECOVERY","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","B427958EF17925E605CF835CC2292B49EDF657EAB91F8AEDCF7E6946245AEAD9",1226,2401,true
"M10_RETRY_RECOVERY","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M10_RETRY_RECOVERY","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M10_RETRY_RECOVERY","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M10_RETRY_RECOVERY","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M10_RETRY_RECOVERY","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M10_RETRY_RECOVERY","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M10_RETRY_RECOVERY","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false
"M10_RETRY_RECOVERY","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M10_RETRY_RECOVERY","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238",1263,1263,false
"M10_RETRY_RECOVERY","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M10_RETRY_RECOVERY","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M11_CONSTRAINT_RETENTION",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M11_CONSTRAINT_RETENTION","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M11_CONSTRAINT_RETENTION","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M11_CONSTRAINT_RETENTION","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M11_CONSTRAINT_RETENTION","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M11_CONSTRAINT_RETENTION","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false
"M11_CONSTRAINT_RETENTION","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M11_CONSTRAINT_RETENTION","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M11_CONSTRAINT_RETENTION","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M11_CONSTRAINT_RETENTION","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M11_CONSTRAINT_RETENTION","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M11_CONSTRAINT_RETENTION","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M11_CONSTRAINT_RETENTION","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false
"M11_CONSTRAINT_RETENTION","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M11_CONSTRAINT_RETENTION","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238",1263,1263,false
"M11_CONSTRAINT_RETENTION","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M11_CONSTRAINT_RETENTION","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M12_FOCUSED_FILE",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M12_FOCUSED_FILE","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","A224D3B5AAD106C875EE83FAF424021DBE8A71D7878944D418D29C666B1F1879",593,1055,true
"M12_FOCUSED_FILE","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M12_FOCUSED_FILE","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M12_FOCUSED_FILE","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M12_FOCUSED_FILE","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false
"M12_FOCUSED_FILE","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M12_FOCUSED_FILE","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M12_FOCUSED_FILE","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M12_FOCUSED_FILE","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M12_FOCUSED_FILE","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M12_FOCUSED_FILE","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M12_FOCUSED_FILE","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4BE41D567FC11260253B40FFF03DEF29259CFFD295340A26FBCE59A78D8F41E8",931,9919,true
"M12_FOCUSED_FILE","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M12_FOCUSED_FILE","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238",1263,1263,false
"M12_FOCUSED_FILE","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M12_FOCUSED_FILE","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M13_EXPLICIT_OVERRIDES_FOCUS",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M13_EXPLICIT_OVERRIDES_FOCUS","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M13_EXPLICIT_OVERRIDES_FOCUS","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M13_EXPLICIT_OVERRIDES_FOCUS","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M13_EXPLICIT_OVERRIDES_FOCUS","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M13_EXPLICIT_OVERRIDES_FOCUS","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","4E701289CB329C13531FFE59DC9EB95A66D591BF5F6CC7C1E4EC5C0488A1787B",1226,2378,true
"M13_EXPLICIT_OVERRIDES_FOCUS","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M13_EXPLICIT_OVERRIDES_FOCUS","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M13_EXPLICIT_OVERRIDES_FOCUS","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M13_EXPLICIT_OVERRIDES_FOCUS","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M13_EXPLICIT_OVERRIDES_FOCUS","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M13_EXPLICIT_OVERRIDES_FOCUS","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
"M13_EXPLICIT_OVERRIDES_FOCUS","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false
"M13_EXPLICIT_OVERRIDES_FOCUS","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false
"M13_EXPLICIT_OVERRIDES_FOCUS","tests/test_formatter.py","2FFE68A38C0DC33728D6684C514DD217CFECB28AA603DFFB74ED840B8A79D238","F6E2325B1DF9889CA13B415D85574EA173F838D8389D00554808B94BC01F420C",1263,2382,true
"M13_EXPLICIT_OVERRIDES_FOCUS","tests/test_module_b.py","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE","DF0003FB99502ECC154296100A159D9AAA78E40A0F52E4BE140DC93B9D6F7EEE",804,804,false
"M13_EXPLICIT_OVERRIDES_FOCUS","tests/test_public_api.py","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD","50FA48BF669D3D81ECD8EA58B8D33AF41C4AAE37EEC181008A29DD635FF57ECD",833,833,false
"M14_STALE_CONTENT_SAFETY",".gitignore","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99","64726C3BC95D7F7D1039433721B83B7E15141771BDCC61E9F240BAB0CA82DE99",38,38,false
"M14_STALE_CONTENT_SAFETY","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false
"M14_STALE_CONTENT_SAFETY","calculator_backup.py","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA","59BB3B585C831A53692CA896A6DDB9BEA1FF626AFA127DAE9A497B7C491583DA",205,205,false
"M14_STALE_CONTENT_SAFETY","calculator_old.py","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42","32E45E767A368082A5193387AE2CD7F74E3DC54A64338FD1697892C4464B1C42",273,273,false
"M14_STALE_CONTENT_SAFETY","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false
"M14_STALE_CONTENT_SAFETY","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false
"M14_STALE_CONTENT_SAFETY","module_a.py","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2","F604F4B12D667DAE308C2BB30D12AFE97931972885A253E00527F702EAE744C2",286,286,false
"M14_STALE_CONTENT_SAFETY","module_b.py","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1","0801A9C983A9D6AFEF5700B13A8D1E366458F590D40DCC90A6136D66EDDC89B1",300,300,false
"M14_STALE_CONTENT_SAFETY","module_c.py","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755","5C1DA2BB4162E9D94908864543CB6E92460386D2E3D72052051A26BBE34F4755",273,273,false
"M14_STALE_CONTENT_SAFETY","nested/formatter.py","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE","B5ED1E1EC1F616F345A41A01FE93320D95E73456BBCFF2A7706439331037D2BE",825,825,false
"M14_STALE_CONTENT_SAFETY","overwrite-test.txt","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B","63ECED6529988F109CA8D5A2DE0CED33E7D73419EBC1AD5EC3BEAC786931343B",25,25,false
"M14_STALE_CONTENT_SAFETY","public_api.py","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E","F4620C617B7B3FDCE7F10B59CF5B60D733F7282ED45A1EB76331CAC3BE38D93E",720,720,false
